Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
505,New Mexico,South,Small Market,-8,36,65,29,44,11,-347,0,20,30,50,4,08-01-2010 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-12,30,54,24,42,9,-412,0,20,20,40,4,09-01-2010 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-12,31,56,25,43,9,-466,10,10,20,30,4,10-01-2010 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-4,42,76,34,46,12,-522,-10,20,30,50,4,11-01-2010 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-15,25,45,20,40,7,-598,-10,10,20,30,4,12-01-2010 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-12,36,73,29,46,11,169,0,20,30,50,4,01-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-10,38,72,30,45,11,104,0,20,30,50,4,02-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-4,42,80,33,45,12,36,10,20,40,60,4,03-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-13,36,69,29,45,11,-39,0,20,30,50,4,04-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-6,42,75,34,43,12,-104,10,20,40,60,4,05-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-4,43,77,35,43,13,-180,0,30,30,60,4,06-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,1,49,88,40,45,15,-258,10,30,40,70,4,07-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-11,36,64,29,41,11,-347,0,20,30,50,4,08-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-18,30,58,24,42,9,-412,0,20,20,40,4,09-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-18,31,60,25,43,9,-466,10,10,20,30,4,10-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-6,42,81,34,46,12,-522,-10,20,30,50,4,11-01-2011 00:00,Espresso,Caffe Latte,Regular
505,New Mexico,South,Small Market,-22,25,48,20,40,7,-598,-10,10,20,30,4,12-01-2011 00:00,Espresso,Caffe Latte,Regular
508,Massachusetts,East,Major Market,564,613,665,52,49,17,-1493,560,40,590,630,2,07-01-2010 00:00,Coffee,Columbian,Regular
508,Massachusetts,East,Major Market,563,612,664,52,49,17,-2033,560,40,590,630,2,08-01-2010 00:00,Coffee,Columbian,Regular
508,Massachusetts,East,Major Market,9,25,41,16,16,4,484,20,10,30,40,13,08-01-2010 00:00,Tea,Green Tea,Regular
508,Massachusetts,East,Major Market,-4,74,128,54,78,49,451,10,50,70,120,5,02-01-2010 00:00,Espresso,Caffe Mocha,Regular
508,Massachusetts,East,Major Market,-4,73,125,52,77,47,446,20,40,80,120,5,03-01-2010 00:00,Espresso,Caffe Mocha,Regular
508,Massachusetts,East,Major Market,-31,46,98,52,77,47,520,-10,40,50,90,5,09-01-2010 00:00,Espresso,Caffe Mocha,Regular
508,Massachusetts,East,Major Market,16,71,129,58,55,22,325,30,40,60,100,9,03-01-2010 00:00,Herbal Tea,Lemon,Decaf
508,Massachusetts,East,Major Market,13,67,121,54,54,20,337,20,40,50,90,9,04-01-2010 00:00,Herbal Tea,Lemon,Decaf
508,Massachusetts,East,Major Market,7,57,103,46,50,17,422,10,30,40,70,9,12-01-2010 00:00,Herbal Tea,Lemon,Decaf
508,Massachusetts,East,Major Market,27,73,141,59,55,22,331,30,40,60,100,9,02-01-2011 00:00,Herbal Tea,Lemon,Decaf
508,Massachusetts,East,Major Market,29,48,80,32,19,8,821,40,30,50,80,11,01-01-2010 00:00,Tea,Darjeeling,Regular
508,Massachusetts,East,Major Market,16,33,55,22,17,6,865,20,20,30,50,11,08-01-2010 00:00,Tea,Darjeeling,Regular
508,Massachusetts,East,Major Market,20,39,66,27,19,7,859,50,20,50,70,11,10-01-2010 00:00,Tea,Darjeeling,Regular
508,Massachusetts,East,Major Market,42,48,85,32,20,8,817,40,30,50,80,11,02-01-2011 00:00,Tea,Darjeeling,Regular
508,Massachusetts,East,Major Market,22,33,55,22,16,6,865,20,20,30,50,11,08-01-2011 00:00,Tea,Darjeeling,Regular
508,Massachusetts,East,Major Market,99,170,340,170,71,47,1073,110,160,170,330,7,02-01-2010 00:00,Espresso,Regular Espresso,Regular
508,Massachusetts,East,Major Market,94,163,325,162,69,45,1059,100,150,160,310,7,03-01-2010 00:00,Espresso,Regular Espresso,Regular
508,Massachusetts,East,Major Market,108,182,363,181,74,50,1283,120,170,180,350,7,11-01-2010 00:00,Espresso,Regular Espresso,Regular
508,Massachusetts,East,Major Market,140,163,346,162,69,45,1091,100,150,160,310,7,04-01-2011 00:00,Espresso,Regular Espresso,Regular
508,Massachusetts,East,Major Market,137,161,343,161,69,45,1267,120,140,160,300,7,10-01-2011 00:00,Espresso,Regular Espresso,Regular
509,Washington,West,Small Market,44,84,142,58,40,18,331,70,70,100,170,2,02-01-2010 00:00,Coffee,Columbian,Regular
509,Washington,West,Small Market,54,100,169,69,46,22,340,90,80,130,210,2,04-01-2010 00:00,Coffee,Columbian,Regular
509,Washington,West,Small Market,76,125,211,86,49,27,454,120,100,160,260,2,08-01-2010 00:00,Coffee,Columbian,Regular
509,Washington,West,Small Market,71,89,160,61,41,19,325,80,70,110,180,2,03-01-2011 00:00,Coffee,Columbian,Regular
509,Washington,West,Small Market,9,111,190,79,102,72,551,60,90,140,230,3,01-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
509,Washington,West,Small Market,20,145,250,105,125,95,716,50,120,170,290,3,12-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
509,Washington,West,Small Market,14,111,213,79,107,72,551,60,90,140,230,3,01-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
509,Washington,West,Small Market,24,130,239,94,114,85,694,40,110,150,260,3,11-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
509,Washington,West,Small Market,-4,75,127,53,73,48,597,0,30,50,80,13,06-01-2011 00:00,Tea,Green Tea,Regular
509,Washington,West,Small Market,1,86,157,61,85,55,613,0,40,60,100,13,11-01-2011 00:00,Tea,Green Tea,Regular
509,Washington,West,Small Market,-4,76,140,55,79,49,627,-10,40,50,90,13,12-01-2011 00:00,Tea,Green Tea,Regular
509,Washington,West,Small Market,23,80,145,65,57,24,403,30,60,80,140,5,12-01-2010 00:00,Espresso,Caffe Mocha,Regular
509,Washington,West,Small Market,34,80,155,65,57,24,403,30,60,80,140,5,12-01-2011 00:00,Espresso,Caffe Mocha,Regular
509,Washington,West,Small Market,41,84,154,70,43,21,957,60,60,80,140,6,02-01-2010 00:00,Espresso,Decaf Espresso,Decaf
509,Washington,West,Small Market,105,174,289,115,69,37,1166,110,100,160,260,8,12-01-2010 00:00,Herbal Tea,Chamomile,Decaf
509,Washington,West,Small Market,179,186,347,124,75,40,961,120,100,170,270,8,01-01-2011 00:00,Herbal Tea,Chamomile,Decaf
509,Washington,West,Small Market,135,165,273,110,62,36,1020,100,90,150,240,8,05-01-2011 00:00,Herbal Tea,Chamomile,Decaf
509,Washington,West,Small Market,135,155,275,103,64,33,1130,100,80,140,220,8,09-01-2011 00:00,Herbal Tea,Chamomile,Decaf
509,Washington,West,Small Market,34,56,94,38,22,10,772,50,30,50,80,9,02-01-2010 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,30,51,86,35,21,9,776,40,30,40,70,9,04-01-2010 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,40,64,107,43,24,12,822,50,30,60,90,9,06-01-2010 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,37,59,99,40,22,11,843,50,30,50,80,9,07-01-2010 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,44,68,115,47,24,13,834,40,40,60,100,9,11-01-2010 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,50,56,100,38,22,10,772,50,30,50,80,9,02-01-2011 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,43,49,87,33,20,9,768,50,20,50,70,9,03-01-2011 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,70,71,127,48,24,13,829,60,30,60,90,9,10-01-2011 00:00,Herbal Tea,Lemon,Decaf
509,Washington,West,Small Market,44,82,130,48,38,14,351,30,30,50,80,11,05-01-2010 00:00,Tea,Darjeeling,Regular
509,Washington,West,Small Market,29,65,104,39,36,12,380,30,20,50,70,11,07-01-2010 00:00,Tea,Darjeeling,Regular
509,Washington,West,Small Market,30,66,107,41,36,12,320,20,30,40,70,11,12-01-2010 00:00,Tea,Darjeeling,Regular
509,Washington,West,Small Market,73,88,150,53,39,16,321,50,30,70,100,11,11-01-2011 00:00,Tea,Darjeeling,Regular
509,Washington,West,Small Market,20,54,90,36,34,11,462,30,20,40,60,12,07-01-2010 00:00,Tea,Earl Grey,Regular
509,Washington,West,Small Market,28,63,106,43,35,13,466,20,30,40,70,12,12-01-2010 00:00,Tea,Earl Grey,Regular
509,Washington,West,Small Market,28,54,89,36,32,11,462,30,20,40,60,12,07-01-2011 00:00,Tea,Earl Grey,Regular
509,Washington,West,Small Market,46,67,120,46,36,14,454,30,30,40,70,12,09-01-2011 00:00,Tea,Earl Grey,Regular
509,Washington,West,Small Market,46,67,120,46,36,14,449,30,20,30,50,12,10-01-2011 00:00,Tea,Earl Grey,Regular
509,Washington,West,Small Market,47,62,109,48,26,15,593,40,40,60,100,4,06-01-2011 00:00,Espresso,Caffe Latte,Regular
510,California,West,Major Market,83,110,194,72,54,23,650,50,20,60,80,13,10-01-2011 00:00,Tea,Green Tea,Regular
510,California,West,Major Market,70,101,179,67,54,22,677,50,40,80,120,13,12-01-2011 00:00,Tea,Green Tea,Regular
510,California,West,Major Market,102,139,234,95,37,26,821,100,80,120,200,8,01-01-2010 00:00,Herbal Tea,Chamomile,Decaf
510,California,West,Major Market,258,265,522,225,91,69,1272,160,210,240,450,9,11-01-2011 00:00,Herbal Tea,Lemon,Decaf
510,California,West,Major Market,135,126,227,87,35,24,756,80,50,90,140,11,03-01-2011 00:00,Tea,Darjeeling,Regular
510,California,West,Major Market,228,261,516,260,89,72,1715,180,240,260,500,4,06-01-2011 00:00,Espresso,Caffe Latte,Regular
512,Texas,South,Major Market,148,130,245,89,37,24,777,90,70,110,180,5,01-01-2011 00:00,Espresso,Caffe Mocha,Regular
512,Texas,South,Major Market,105,145,245,100,40,28,598,110,80,130,210,6,08-01-2010 00:00,Espresso,Decaf Espresso,Decaf
512,Texas,South,Major Market,42,74,137,55,46,18,336,40,50,70,120,8,04-01-2011 00:00,Herbal Tea,Chamomile,Decaf
512,Texas,South,Major Market,25,61,103,42,36,13,384,30,40,60,100,9,05-01-2010 00:00,Herbal Tea,Lemon,Decaf
512,Texas,South,Major Market,58,114,189,75,56,24,378,60,60,100,160,4,02-01-2010 00:00,Espresso,Caffe Latte,Regular
512,Texas,South,Major Market,47,101,168,67,54,22,-1239,30,50,70,120,4,12-01-2010 00:00,Espresso,Caffe Latte,Regular
513,Ohio,Central,Major Market,24,68,118,50,44,16,397,40,50,70,120,1,06-01-2010 00:00,Coffee,Amaretto,Regular
513,Ohio,Central,Major Market,29,73,127,54,44,17,424,40,50,70,120,1,12-01-2010 00:00,Coffee,Amaretto,Regular
513,Ohio,Central,Major Market,33,68,117,50,41,16,397,40,50,70,120,1,06-01-2011 00:00,Coffee,Amaretto,Regular
513,Ohio,Central,Major Market,28,63,109,47,40,15,420,40,40,70,110,1,07-01-2011 00:00,Coffee,Amaretto,Regular
513,Ohio,Central,Major Market,38,76,128,52,38,16,357,50,50,80,130,2,02-01-2010 00:00,Coffee,Columbian,Regular
513,Ohio,Central,Major Market,27,64,107,43,37,13,363,40,40,70,110,2,04-01-2010 00:00,Coffee,Columbian,Regular
513,Ohio,Central,Major Market,24,61,103,42,37,13,384,30,40,60,100,2,05-01-2010 00:00,Coffee,Columbian,Regular
513,Ohio,Central,Major Market,18,51,85,34,33,10,432,30,30,50,80,2,07-01-2010 00:00,Coffee,Columbian,Regular
513,Ohio,Central,Major Market,-4,73,125,52,77,47,421,20,50,80,130,3,03-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,-3,73,125,52,76,47,433,20,50,80,130,3,04-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,0,87,168,63,91,57,435,20,60,90,150,3,01-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,-4,75,137,54,78,49,427,20,50,80,130,3,02-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,-4,73,133,52,76,47,433,20,50,80,130,3,04-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,-15,52,88,37,59,33,513,10,30,60,90,3,08-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,-9,65,119,47,71,42,521,10,40,70,110,3,12-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
513,Ohio,Central,Major Market,94,163,325,162,69,45,1059,130,180,200,380,5,03-01-2010 00:00,Espresso,Caffe Mocha,Regular
513,Ohio,Central,Major Market,81,146,291,145,65,40,1292,120,160,180,340,5,08-01-2010 00:00,Espresso,Caffe Mocha,Regular
513,Ohio,Central,Major Market,87,155,310,155,68,43,1280,130,170,190,360,5,09-01-2010 00:00,Espresso,Caffe Mocha,Regular
513,Ohio,Central,Major Market,145,170,362,170,72,47,1073,140,190,210,400,5,02-01-2011 00:00,Espresso,Caffe Mocha,Regular
513,Ohio,Central,Major Market,112,146,288,145,60,40,1292,120,160,180,340,5,08-01-2011 00:00,Espresso,Caffe Mocha,Regular
513,Ohio,Central,Major Market,137,161,343,161,69,45,1267,190,230,240,470,5,10-01-2011 00:00,Espresso,Caffe Mocha,Regular
513,Ohio,Central,Major Market,11,64,115,51,53,19,419,30,50,80,130,6,07-01-2010 00:00,Espresso,Decaf Espresso,Decaf
513,Ohio,Central,Major Market,27,73,141,59,55,22,331,40,60,90,150,6,02-01-2011 00:00,Espresso,Decaf Espresso,Decaf
513,Ohio,Central,Major Market,12,26,44,18,16,5,486,20,10,20,30,8,07-01-2011 00:00,Herbal Tea,Chamomile,Decaf
513,Ohio,Central,Major Market,12,25,41,16,15,4,484,20,10,20,30,8,08-01-2011 00:00,Herbal Tea,Chamomile,Decaf
513,Ohio,Central,Major Market,21,30,53,20,16,5,482,30,10,30,40,8,09-01-2011 00:00,Herbal Tea,Chamomile,Decaf
513,Ohio,Central,Major Market,18,36,60,24,18,6,856,30,20,30,50,9,06-01-2010 00:00,Herbal Tea,Lemon,Decaf
513,Ohio,Central,Major Market,20,39,66,27,19,7,859,30,10,30,40,9,10-01-2010 00:00,Herbal Tea,Lemon,Decaf
513,Ohio,Central,Major Market,42,48,85,32,20,8,817,50,20,50,70,9,02-01-2011 00:00,Herbal Tea,Lemon,Decaf
513,Ohio,Central,Major Market,42,47,84,32,19,8,813,40,20,40,60,9,03-01-2011 00:00,Herbal Tea,Lemon,Decaf
513,Ohio,Central,Major Market,25,36,59,24,17,6,856,30,20,30,50,9,06-01-2011 00:00,Herbal Tea,Lemon,Decaf
513,Ohio,Central,Major Market,22,33,55,22,16,6,865,30,10,30,40,9,08-01-2011 00:00,Herbal Tea,Lemon,Decaf
513,Ohio,Central,Major Market,68,126,210,84,58,27,632,60,70,110,180,11,03-01-2010 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,99,167,278,111,68,36,767,90,90,150,240,11,06-01-2010 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,72,133,221,88,61,29,817,70,70,110,180,11,12-01-2010 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,106,126,235,84,61,27,651,60,70,110,180,11,01-01-2011 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,101,126,224,84,58,27,632,60,70,110,180,11,03-01-2011 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,109,141,233,94,58,31,697,70,80,120,200,11,05-01-2011 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,107,133,236,88,61,29,817,70,70,110,180,11,12-01-2011 00:00,Tea,Darjeeling,Regular
513,Ohio,Central,Major Market,71,120,206,86,49,26,490,70,70,110,180,12,02-01-2010 00:00,Tea,Earl Grey,Regular
513,Ohio,Central,Major Market,74,125,214,89,51,27,481,70,70,110,180,12,03-01-2010 00:00,Tea,Earl Grey,Regular
513,Ohio,Central,Major Market,101,159,273,114,58,35,555,100,90,150,240,12,05-01-2010 00:00,Tea,Earl Grey,Regular
513,Ohio,Central,Major Market,128,195,336,141,67,43,692,110,120,170,290,12,07-01-2010 00:00,Tea,Earl Grey,Regular
513,Ohio,Central,Major Market,81,134,230,96,53,29,666,80,80,120,200,12,09-01-2010 00:00,Tea,Earl Grey,Regular
513,Ohio,Central,Major Market,139,159,271,114,54,35,555,100,90,150,240,12,05-01-2011 00:00,Tea,Earl Grey,Regular
513,Ohio,Central,Major Market,180,186,341,134,65,41,690,90,110,150,260,12,12-01-2011 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,11,28,47,19,17,5,820,10,20,20,40,1,04-01-2010 00:00,Coffee,Amaretto,Regular
515,Iowa,Central,Small Market,16,28,50,19,17,5,820,10,20,20,40,1,04-01-2011 00:00,Coffee,Amaretto,Regular
515,Iowa,Central,Small Market,22,31,55,21,16,5,846,30,10,30,40,1,10-01-2011 00:00,Coffee,Amaretto,Regular
515,Iowa,Central,Small Market,3,33,61,28,30,8,964,20,20,40,60,2,04-01-2010 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,7,37,68,31,30,9,976,20,30,40,70,2,05-01-2010 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,7,37,68,31,30,9,1000,30,20,40,60,2,10-01-2010 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,9,35,67,28,29,8,958,20,20,40,60,2,03-01-2011 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,10,39,77,33,32,10,1003,20,30,40,70,2,09-01-2011 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,10,37,72,31,30,9,1000,30,20,40,60,2,10-01-2011 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,7,35,68,29,30,8,1003,20,20,40,60,2,11-01-2011 00:00,Coffee,Columbian,Regular
515,Iowa,Central,Small Market,11,30,52,22,19,7,611,20,20,30,50,3,05-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
515,Iowa,Central,Small Market,19,31,60,23,20,7,623,20,20,30,50,3,01-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
515,Iowa,Central,Small Market,15,30,52,22,18,7,611,20,20,30,50,3,05-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
515,Iowa,Central,Small Market,15,30,52,22,18,7,608,20,20,30,50,3,06-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
515,Iowa,Central,Small Market,15,32,53,21,17,5,798,30,20,40,60,5,06-01-2010 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,18,35,58,23,17,6,803,30,20,40,60,5,09-01-2010 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,16,34,56,22,18,6,802,40,20,50,70,5,11-01-2010 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,17,35,58,23,18,6,807,40,20,50,70,5,12-01-2010 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,13,25,44,16,16,4,772,20,10,30,40,5,03-01-2011 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,15,26,46,17,16,4,776,30,10,40,50,5,04-01-2011 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,17,29,49,20,16,5,784,20,20,30,50,5,05-01-2011 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,24,34,60,22,18,6,802,40,20,50,70,5,11-01-2011 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,25,35,62,23,18,6,807,40,20,50,70,5,12-01-2011 00:00,Espresso,Caffe Mocha,Regular
515,Iowa,Central,Small Market,31,43,43,0,12,0,645,40,0,50,50,6,05-01-2010 00:00,Espresso,Decaf Espresso,Decaf
515,Iowa,Central,Small Market,31,43,43,0,12,0,516,40,0,50,50,6,08-01-2010 00:00,Espresso,Decaf Espresso,Decaf
515,Iowa,Central,Small Market,16,26,48,17,17,4,777,30,10,40,50,6,01-01-2011 00:00,Espresso,Decaf Espresso,Decaf
515,Iowa,Central,Small Market,46,43,46,0,12,0,387,40,0,50,50,6,11-01-2011 00:00,Espresso,Decaf Espresso,Decaf
515,Iowa,Central,Small Market,362,392,681,295,121,97,1714,250,250,350,600,8,08-01-2011 00:00,Herbal Tea,Chamomile,Decaf
515,Iowa,Central,Small Market,321,329,614,247,113,81,1744,200,230,300,530,8,12-01-2011 00:00,Herbal Tea,Chamomile,Decaf
515,Iowa,Central,Small Market,122,185,312,127,63,40,671,130,100,170,270,9,05-01-2010 00:00,Herbal Tea,Lemon,Decaf
515,Iowa,Central,Small Market,208,222,373,154,66,49,817,150,130,200,330,9,08-01-2011 00:00,Herbal Tea,Lemon,Decaf
515,Iowa,Central,Small Market,171,176,318,122,61,39,801,120,100,160,260,9,09-01-2011 00:00,Herbal Tea,Lemon,Decaf
515,Iowa,Central,Small Market,169,176,318,122,62,39,789,130,90,150,240,9,10-01-2011 00:00,Herbal Tea,Lemon,Decaf
515,Iowa,Central,Small Market,183,185,332,127,62,40,830,120,120,170,290,9,12-01-2011 00:00,Herbal Tea,Lemon,Decaf
515,Iowa,Central,Small Market,148,239,478,239,91,66,1417,140,200,220,420,11,03-01-2010 00:00,Tea,Darjeeling,Regular
515,Iowa,Central,Small Market,167,266,532,266,99,74,1819,150,220,240,460,11,07-01-2010 00:00,Tea,Darjeeling,Regular
515,Iowa,Central,Small Market,167,266,532,266,99,74,1797,150,220,240,460,11,08-01-2010 00:00,Tea,Darjeeling,Regular
515,Iowa,Central,Small Market,221,239,509,239,90,66,1755,110,170,170,340,11,10-01-2011 00:00,Tea,Darjeeling,Regular
515,Iowa,Central,Small Market,169,294,534,240,125,91,1391,150,200,260,460,12,02-01-2010 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,175,301,546,245,126,93,1369,160,210,270,480,12,03-01-2010 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,186,318,578,260,132,98,1423,160,220,280,500,12,04-01-2010 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,207,348,632,284,141,107,1809,180,240,310,550,12,08-01-2010 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,262,324,584,265,125,100,1538,170,220,290,510,12,05-01-2011 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,272,332,598,271,126,102,1714,180,230,300,530,12,06-01-2011 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,272,332,597,270,126,102,1834,170,230,290,520,12,07-01-2011 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,286,348,626,284,131,107,1809,180,240,310,550,12,08-01-2011 00:00,Tea,Earl Grey,Regular
515,Iowa,Central,Small Market,272,312,604,255,129,96,1756,130,170,230,400,12,10-01-2011 00:00,Tea,Earl Grey,Regular
516,New York,East,Major Market,463,474,842,316,162,110,2580,320,300,450,750,2,09-01-2011 00:00,Coffee,Columbian,Regular
516,New York,East,Major Market,89,124,210,86,35,24,499,100,90,130,220,13,05-01-2010 00:00,Tea,Green Tea,Regular
516,New York,East,Major Market,-268,-44,68,105,134,95,725,-170,100,-50,50,5,01-01-2011 00:00,Espresso,Caffe Mocha,Regular
516,New York,East,Major Market,141,268,513,245,127,93,1471,130,180,220,400,9,03-01-2010 00:00,Herbal Tea,Lemon,Decaf
516,New York,East,Major Market,388,523,793,270,135,102,1781,310,200,410,610,9,07-01-2010 00:00,Herbal Tea,Lemon,Decaf
516,New York,East,Major Market,173,238,540,245,133,93,1419,100,180,190,370,9,01-01-2011 00:00,Herbal Tea,Lemon,Decaf
516,New York,East,Major Market,536,523,786,270,126,102,1781,310,200,410,610,9,07-01-2011 00:00,Herbal Tea,Lemon,Decaf
516,New York,East,Major Market,-176,-27,201,207,90,64,965,-70,150,-10,140,10,01-01-2011 00:00,Herbal Tea,Mint,Decaf
516,New York,East,Major Market,133,178,301,123,45,34,947,150,130,190,320,11,06-01-2010 00:00,Tea,Darjeeling,Regular
516,New York,East,Major Market,115,157,265,108,42,30,971,140,110,170,280,11,10-01-2010 00:00,Tea,Darjeeling,Regular
516,New York,East,Major Market,155,152,254,104,37,29,871,120,110,160,270,11,05-01-2011 00:00,Tea,Darjeeling,Regular
516,New York,East,Major Market,125,117,211,81,33,22,984,90,80,120,200,11,11-01-2011 00:00,Tea,Darjeeling,Regular
516,New York,East,Major Market,235,325,564,239,90,66,1262,250,220,330,550,7,04-01-2010 00:00,Espresso,Regular Espresso,Regular
516,New York,East,Major Market,273,262,548,228,91,63,1459,200,210,270,480,7,01-01-2011 00:00,Espresso,Regular Espresso,Regular
516,New York,East,Major Market,258,283,538,260,89,72,1271,210,240,290,530,7,05-01-2011 00:00,Espresso,Regular Espresso,Regular
516,New York,East,Major Market,332,318,604,249,94,69,1286,240,230,320,550,7,09-01-2011 00:00,Espresso,Regular Espresso,Regular
518,New York,East,Major Market,408,407,759,271,152,94,2101,260,260,380,640,2,01-01-2011 00:00,Coffee,Columbian,Regular
518,New York,East,Major Market,410,428,759,284,152,99,2108,280,270,400,670,2,04-01-2011 00:00,Coffee,Columbian,Regular
518,New York,East,Major Market,83,117,198,81,34,22,441,100,80,130,210,13,03-01-2010 00:00,Tea,Green Tea,Regular
518,New York,East,Major Market,78,111,187,76,33,21,580,100,80,120,200,13,10-01-2010 00:00,Tea,Green Tea,Regular
518,New York,East,Major Market,52,79,133,54,27,15,601,60,50,80,130,13,12-01-2010 00:00,Tea,Green Tea,Regular
518,New York,East,Major Market,123,117,211,81,34,22,460,100,80,130,210,13,04-01-2011 00:00,Tea,Green Tea,Regular
518,New York,East,Major Market,-284,-95,78,173,189,156,2615,-260,160,-90,70,5,08-01-2010 00:00,Espresso,Caffe Mocha,Regular
518,New York,East,Major Market,-292,-53,72,121,144,110,2932,-180,110,-50,60,5,09-01-2011 00:00,Espresso,Caffe Mocha,Regular
518,New York,East,Major Market,131,255,495,240,124,91,1454,110,180,200,380,9,02-01-2010 00:00,Herbal Tea,Lemon,Decaf
518,New York,East,Major Market,194,255,528,240,124,91,1454,110,180,200,380,9,02-01-2011 00:00,Herbal Tea,Lemon,Decaf
518,New York,East,Major Market,348,386,645,265,125,100,1613,200,200,300,500,9,05-01-2011 00:00,Herbal Tea,Lemon,Decaf
518,New York,East,Major Market,-232,-65,171,225,91,69,4742,-120,160,-50,110,10,11-01-2011 00:00,Herbal Tea,Mint,Decaf
518,New York,East,Major Market,112,152,256,104,40,29,871,120,110,160,270,11,05-01-2010 00:00,Tea,Darjeeling,Regular
518,New York,East,Major Market,84,117,198,81,33,22,984,90,80,120,200,11,11-01-2010 00:00,Tea,Darjeeling,Regular
518,New York,East,Major Market,105,144,243,99,39,27,766,130,100,160,260,12,02-01-2010 00:00,Tea,Earl Grey,Regular
